14th_century	African_slave_trade	3	3	0.00207012	0.000759363	0.000561962	85	0.00977371	0.00346291	0.00116717	300	0.00684694	0.0024698
14th_century	John_F._Kennedy	3	18	0.00977371	0.0043157	0.00236179	1758	0.00977371	0.00479223	0.00204988	300	0.00977371	0.00475146
14th_century	Rainbow	3	5	0.00454762	0.00134183	0.000626294	198	0.00684694	0.00241314	0.000922041	300	0.00684694	0.00273475
14th_century	Sodium	3	4	0.0030133	0.00105407	0.000713088	548	0.00977371	0.00363448	0.00103378	300	0.00684694	0.00296026
14th_century	Elizabeth_I_of_England	2	1	0.000882087	0.000508082	0.000508082	61	0.00684694	0.00217161	0.000931581	300	0.00684694	0.00253746
2004_Atlantic_hurricane_season	Art	3	34	0.00977371	0.00297681	0.0010212	3542	0.00977371	0.00379699	0.00114334	300	0.00977371	0.00239534
2004_Atlantic_hurricane_season	Atom	3	9	0.00185141	0.000740445	0.000396309	664	0.00977371	0.00356697	0.000869565	300	0.00977371	0.00275483
2004_Atlantic_hurricane_season	Ice_age	3	58	0.00977371	0.00413386	0.0011075	3900	0.00977371	0.00461311	0.00129053	300	0.00977371	0.00343452
2004_Atlantic_hurricane_season	Great_comet	5	17	0.00244152	0.000833385	0.000422236	1236	0.00977371	0.0027503	0.000717614	300	0.00977371	0.00207791
2005_Atlantic_hurricane_season	Jazz	2	1	0.00977371	0.00329307	0.00329307	113	0.00977371	0.00344976	0.00159499	300	0.00977371	0.00409948
2005_Atlantic_hurricane_season	Liechtenstein	2	2	0.00669835	0.00226796	0.00139381	128	0.00977371	0.00414439	0.00145911	300	0.00977371	0.00409948
2005_Atlantic_hurricane_season	Sweden	2	4	0.00977371	0.00329307	0.00171399	387	0.00977371	0.00414439	0.00128539	300	0.00977371	0.00375957
2005_Atlantic_hurricane_season	Lisbon	2	2	0.00669835	0.00226796	0.00152161	87	0.00977371	0.00414439	0.00112635	300	0.00977371	0.00375957
2005_Atlantic_hurricane_season	William_McKinley	2	1	0.00103031	0.000378608	0.000378608	38	0.00977371	0.00272738	0.000573807	300	0.00977371	0.00296587
Aberdeen	Vampire_bat	4	15	0.00669835	0.00169999	0.000685643	884	0.00684694	0.00250501	0.00085498	300	0.00684694	0.00267362
Aberdeen	Sparrowhawk	3	1	0.00669835	0.00175183	0.00175183	38	0.00669835	0.00270749	0.00132163	300	0.00684694	0.0033974
Acceleration	Elephant	3	6	0.00332145	0.0014884	0.000948526	197	0.00977371	0.00277428	0.000987937	300	0.00977371	0.00299126
Acceleration	Hydrogen	2	1	0.00244152	0.00087738	0.00087738	55	0.00244152	0.00104368	0.000603769	300	0.00381346	0.00132282
Acceleration	Trout	4	77	0.00977371	0.00274863	0.00101549	4818	0.00977371	0.00337888	0.00120483	300	0.00977371	0.00304778
Acceleration	Potassium_iodide	4	42	0.00977371	0.00254051	0.000666207	1909	0.00977371	0.00297353	0.000811571	300	0.00247919	0.00103765
Acceleration	Mozilla_Firefox	4	13	0.00244152	0.000976913	0.000508782	519	0.00977371	0.00227474	0.000707532	300	0.00977371	0.00240825
Acceleration	Surtsey	4	24	0.00977371	0.00270616	0.00100476	1403	0.00977371	0.00337152	0.00120667	300	0.00258561	0.00131139
Achilles	Internet	3	47	0.00977371	0.0037147	0.00141521	3491	0.00977371	0.00434115	0.00146146	300	0.00669835	0.00337872
Achilles	Winston_Churchill	2	1	0.00496283	0.00169503	0.00169503	42	0.00496283	0.00204141	0.00103989	300	0.00977371	0.00302027
Achilles	Gold	3	49	0.00496283	0.00170817	0.000627907	3660	0.00977371	0.00369758	0.000876319	300	0.00977371	0.00286153
Achilles	Nineteen_Eighty-Four	4	81	0.00669835	0.0024215	0.000886222	4572	0.00977371	0.00364686	0.00100824	300	0.00669835	0.00231193
Achilles	Crocodile	3	6	0.00332145	0.00130971	0.000686542	502	0.00669835	0.00302098	0.000874424	300	0.00496283	0.00222416
Achilles	Great_white_shark	4	5	0.00496283	0.00106395	0.000441711	352	0.00977371	0.00271217	0.000674567	300	0.00977371	0.00249758
Achilles	Americium	4	5	0.00496283	0.00119378	0.000555432	945	0.00977371	0.00267147	0.000685696	300	0.00513865	0.00171592
Achilles	History_of_Anglo-Saxon_England	3	2	0.00454762	0.00142502	0.00131669	185	0.00669835	0.00326621	0.00151545	300	0.00669835	0.0029913
Achilles	Bongo_(antelope)	4	5	0.00496283	0.00136046	0.000494244	187	0.00653012	0.00222207	0.000741586	300	0.00669835	0.00224148
Achilles_tendon	Ivory	4	17	0.00977371	0.00294754	0.000960089	1033	0.00977371	0.00334491	0.00120039	300	0.00977371	0.00291393
Achilles_tendon	Ocean	4	50	0.00977371	0.00333745	0.00155038	4682	0.00977371	0.00393448	0.00155269	300	0.00977371	0.00350298
Achilles_tendon	Great_white_shark	5	17	0.00977371	0.00264688	0.00122242	1068	0.00977371	0.00320163	0.00121637	300	0.00977371	0.0033421
Africa	England	2	21	0.00669835	0.00333993	0.0015596	1586	0.00977371	0.00494838	0.00174432	300	0.00977371	0.00388972
Africa	Potato	2	4	0.00977371	0.00436505	0.00222023	271	0.00977371	0.00498552	0.00222944	300	0.00977371	0.0031511
Africa	Sun	2	4	0.00332145	0.00192099	0.00166388	299	0.00977371	0.00370056	0.00146495	300	0.00977371	0.00443221
Africa	Australia	2	25	0.00684694	0.00338946	0.00149402	2093	0.00977371	0.00498552	0.00156414	300	0.00977371	0.00401994
Africa	Sauropodomorpha	3	4	0.00332145	0.00155444	0.00118124	172	0.00977371	0.00277874	0.00110598	300	0.00977371	0.00378164
Africa	Poverty	1	1	0.00332145	0.00166073	0.00166073	9	0.00332145	0.00213401	0.00149279	294	0.00977371	0.00404393
Africa	Americium	3	2	0.00332145	0.00135489	0.00134681	300	0.00977371	0.00285304	0.00115806	300	0.00977371	0.00261603
Africa	Differential_equation	3	15	0.00653012	0.00270297	0.00171149	1158	0.00977371	0.00411711	0.00157276	300	0.00977371	0.00324906
Africa	Hampstead_Heath	3	21	0.00669835	0.00327947	0.00185639	1325	0.00977371	0.00457832	0.00198539	300	0.00977371	0.00333494
Africa	Pac-Man	3	2	0.00332145	0.00129786	0.00117366	102	0.00977371	0.00287763	0.00136276	300	0.00977371	0.00286423
Africa	Sleep	2	1	0.00332145	0.00168424	0.00168424	21	0.00381346	0.00221654	0.00144164	300	0.00977371	0.00372798
Age_of_Enlightenment	Art	2	4	0.00207012	0.000909709	0.000564021	170	0.00496283	0.00192299	0.000588805	300	0.00516744	0.0018461
